          id,state,district,crop_year,season,crop_names,area,temp,wind_speed,preasure,humidity,soil ,n ,p,k,production,yield
135567,TamilNadu,Tirchy,2002,Kharif     ,Small millets,1100,20.1833702226947,1.98790170518368,1014.34417531721,20.4666259472168,clay,38.25,38.25,38.25,400,0.363636363636363
135568,TamilNadu,Tirchy,2002,Kharif     ,Soyabean,15600,21.642043785744,2.08526349505864,1013.01092595595,21.0807905823855,sandy,0,20.08,0,30800,1.97435897435897
135569,TamilNadu,Tirchy,2002,Kharif     ,Sunflower,1800,21.4705018807349,2.09592612775266,1013.67103576709,20.5933644652042,clay,3.13,8.138,8.138,700,0.388888888888888
135570,TamilNadu,Tirchy,2002,Kharif     ,Urad,5100,21.4895616308709,1.98149661833784,1013.33893735563,20.6643979622921,chalky,38.688,103.168,51.584,4000,0.784313725490196
135571,TamilNadu,Tirchy,2002,Rabi       ,Gram,22000,20.4310378780783,2.08467391207936,1013.41142395014,21.2435964080038,clay,7.588,7.588,0,6600,0.3
135572,TamilNadu,Tirchy,2002,Rabi       ,Jowar,133000,20.5480120382666,2.00677762003556,1015.45953386471,21.0397454630655,chalky,1.596,3.99,1.596,57700,0.433834586466165
135573,TamilNadu,Tirchy,2002,Rabi       ,Maize,4900,21.6672156839295,2.01822944651426,1013.45930489287,22.0725996907838,loamy,0,0,0,14100,2.87755102040816
135574,TamilNadu,Tirchy,2002,Rabi       ,Other  Rabi pulses,1000,21.382351208596,2.09123956590946,1015.1727249937,20.5662818792334,silt,2.8,3.5,0,500,0.5
135575,TamilNadu,Tirchy,2002,Rabi       ,Rapeseed &Mustard,200,20.6720886419788,2.09977637991439,1015.65116129712,20.0203862124364,sandy,2.525,0,0,100,0.5
135576,TamilNadu,Tirchy,2002,Rabi       ,Safflower,4400,21.162551968955,1.98314111406602,1013.94726653723,20.2608892246547,sandy,3.91,3.91,0,900,0.204545454545454
135577,TamilNadu,Tirchy,2002,Rabi       ,Sesamum,100,20.8099620853338,2.05247239419342,1014.89547912415,20.894986682562,loamy,0,0,0,10,0.1
135578,TamilNadu,Tirchy,2002,Rabi       ,Small millets,1000,21.5585453434108,2.00854918216631,1014.50565323918,21.448407806997,clay,920.828,0,0,200,0.2
135579,TamilNadu,Tirchy,2002,Rabi       ,Sunflower,900,21.3893885957036,2.01811018608324,1015.35949703591,20.4613117130739,peaty,7.992,20.424,0,400,0.444444444444444
135580,TamilNadu,Tirchy,2002,Rabi       ,Wheat,35300,20.4564001928093,2.09152915243889,1015.31827857378,21.357976296783,chalky,40.908,0,0,48700,1.37960339943342
135581,TamilNadu,Tirchy,2002,Summer     ,Groundnut,2900,21.9340336281057,2.03410732988471,1015.87596908532,21.8849723994142,loamy,7.66,7.66,0,9700,3.34482758620689
135582,TamilNadu,Tirchy,2002,Summer     ,Maize,400,20.8143745322388,2.00995942090256,1015.4419302664,20.6898051880345,silty,0.975,0.975,0.975,700,1.75
135583,TamilNadu,Tirchy,2002,Whole Year ,Sugarcane,38000,21.0000283340512,2.00376115051925,1013.3183233687,20.5616619279406,chalky,38.25,38.25,38.25,3536000,93.0526315789473
135584,TamilNadu,Tirchy,2003,Kharif     ,Arhar/Tur,3800,21.8444422082605,2.01835418552281,1013.71632696895,21.6972192080966,loamy,0,15.712,0,1100,0.289473684210526
135585,TamilNadu,Tirchy,2003,Kharif     ,Bajra,23300,20.7474388546116,1.97865459613323,1013.77004660002,21.0554658796728,clay,3.61,9.386,9.386,6100,0.261802575107296
135586,TamilNadu,Tirchy,2003,Kharif     ,Cotton(lint),600,20.3630387274494,2.08603276314921,1014.54184350292,21.949969961892,loamy,37.704,100.544,50.272,900,1.5
135587,TamilNadu,Tirchy,2003,Kharif     ,Groundnut,56700,21.538593799129,1.98541832365332,1014.80978956364,20.9151018316773,chalky,4.62,4.62,0,83000,1.46384479717813
135588,TamilNadu,Tirchy,2003,Kharif     ,Jowar,58300,21.8005505758869,2.09689230095178,1014.36262830443,21.209853320772,chalky,2.422,6.055,2.422,83200,1.4271012006861
135589,TamilNadu,Tirchy,2003,Kharif     ,Maize,7800,20.2124943800329,2.04143010755418,1013.65423249417,21.2241329670704,clay,0,0,0,16500,2.11538461538461
135590,TamilNadu,Tirchy,2003,Kharif     ,Moong(Green Gram),3500,20.9295833587706,2.03155411825956,1015.75051476197,20.7785884348862,clay,2.288,2.86,0,1300,0.371428571428571
135591,TamilNadu,Tirchy,2003,Kharif     ,Niger seed,1700,21.3892083359455,2.0088233614666,1014.04387053964,21.3770368899568,silty,2.1,0,0,500,0.294117647058823
135592,TamilNadu,Tirchy,2003,Kharif     ,Other Kharif pulses,28800,21.2731727739294,2.03513496892101,1015.8185541541,20.7458490736124,silty,1.771,1.771,0,8400,0.291666666666666
135593,TamilNadu,Tirchy,2003,Kharif     ,Ragi,10100,20.2536766845978,1.97408712376554,1013.22364122035,21.9380479546967,loamy,0,0,0,18000,1.78217821782178
135594,TamilNadu,Tirchy,2003,Kharif     ,Rice,44200,21.6638966949343,2.02831845738403,1015.62899051215,20.5893859374108,silty,890.974,0,0,73400,1.66063348416289
135595,TamilNadu,Tirchy,2003,Kharif     ,Sesamum,300,21.8903680801673,2.06117985866042,1013.13952703705,21.4955851967386,silty,6.858,17.526,0,100,0.333333333333333
135596,TamilNadu,Tirchy,2003,Kharif     ,Small millets,1300,21.1541007791791,1.97126295462522,1013.00694473835,21.5958071181909,clay,27.195,0,0,400,0.307692307692307
135597,TamilNadu,Tirchy,2003,Kharif     ,Soyabean,15100,21.9989962364931,2.02238635157982,1014.34191782233,21.4308808067816,clay,7.46,7.46,0,24900,1.64900662251655
135598,TamilNadu,Tirchy,2003,Kharif     ,Sunflower,1300,21.72423786985,2.06959758393925,1014.71881312129,21.8473863758172,silt,0.045,0.045,0.045,300,0.23076923076923
135599,TamilNadu,Tirchy,2003,Kharif     ,Urad,4400,21.6297825865589,1.97047575896184,1015.89790105648,21.0875727682931,chalky,38.25,38.25,38.25,2600,0.59090909090909
135600,TamilNadu,Tirchy,2003,Rabi       ,Gram,13100,21.3185328757147,1.97483372792933,1013.74617665095,21.188157529906,silt,0,10.368,0,7500,0.572519083969465
135601,TamilNadu,Tirchy,2003,Rabi       ,Jowar,66200,20.0307757551298,1.99236898823528,1014.91636600459,21.2661662446944,clay,5.3,13.78,13.78,41000,0.619335347432024
135602,TamilNadu,Tirchy,2003,Rabi       ,Maize,4700,21.0319618870615,2.01792727639495,1015.42563552499,21.9304383371832,sandy,36.84,98.24,49.12,7900,1.68085106382978
135603,TamilNadu,Tirchy,2003,Rabi       ,Other  Rabi pulses,900,21.0216153662676,2.04109258391626,1013.32353672515,20.7720007509603,sandy,3.276,3.276,0,800,0.888888888888888
135604,TamilNadu,Tirchy,2003,Rabi       ,Rapeseed &Mustard,200,21.3812344427742,2.05847904606881,1013.99031023945,21.1213526427561,chalky,1.288,3.22,1.288,100,0.5
135605,TamilNadu,Tirchy,2003,Rabi       ,Safflower,1700,20.88164303637,2.00110477548813,1014.79299842971,21.834752992271,peaty,0,0,0,200,0.117647058823529
135606,TamilNadu,Tirchy,2003,Rabi       ,Sesamum,100,20.6850245299602,2.04435599015381,1014.21501993279,21.8963877566005,peaty,0,0,0,0,0
135607,TamilNadu,Tirchy,2003,Rabi       ,Small millets,5800,21.5721226683395,2.01869913024302,1014.40718585196,20.9428465497052,loamy,1.325,0,0,1300,0.224137931034482
135608,TamilNadu,Tirchy,2003,Rabi       ,Sunflower,500,20.9930567231382,1.9806269234602,1015.71293392881,22.0717857122781,clay,5.98,5.98,0,100,0.2
135609,TamilNadu,Tirchy,2003,Rabi       ,Wheat,23600,20.8200779450734,2.09398579471751,1014.89572352668,20.7198410655279,loamy,0,0,0,34100,1.44491525423728
135610,TamilNadu,Tirchy,2003,Summer     ,Groundnut,2700,20.8319240196253,2.04469551667406,1013.29699378916,21.6269594148596,chalky,740.002,0,0,6300,2.33333333333333
135611,TamilNadu,Tirchy,2003,Whole Year ,Banana,300,21.0378763497587,1.98753866263492,1014.37011105758,21.5119058779345,sandy,32.508,83.076,0,12880,42.9333333333333
135612,TamilNadu,Tirchy,2003,Whole Year ,Grapes,347,20.8139361937361,2.0445617477852,1014.48927746237,21.6340182810991,silt,7.371,0,0,14602,42.0806916426512
135613,TamilNadu,Tirchy,2003,Whole Year ,Mango,8959,21.443038960312,1.97679362702471,1014.87883089849,21.1992818625455,silty,16.82,16.82,0,16000,1.78591360642928
135614,TamilNadu,Tirchy,2003,Whole Year ,Onion,2350,20.6709039288389,2.01910476154984,1014.4678298794,21.1578972038011,silt,5.7,5.7,5.7,21453,9.12893617021276
135615,TamilNadu,Tirchy,2003,Whole Year ,Sugarcane,31300,21.3368464822214,2.05771411793361,1015.5889620708,21.4632875788603,peaty,0,0,0,2106100,67.2875399361022
135616,TamilNadu,Tirchy,2003,Whole Year ,Tomato,3385,20.7333425543586,1.97628243479677,1015.5418925808,21.0919649151223,sandy,0,36,0,11442,3.38020679468242
135617,TamilNadu,Tirchy,2004,Kharif     ,Arhar/Tur,6000,20.1907644491134,2.02332535544209,1015.61976776516,21.4147444341024,silt,6.68,17.368,17.368,2600,0.433333333333333
135618,TamilNadu,Tirchy,2004,Kharif     ,Bajra,92900,21.8244601455126,2.07034333371531,1013.25859926807,21.4985319411525,sandy,7.656,20.416,10.208,79000,0.85037674919268
135619,TamilNadu,Tirchy,2004,Kharif     ,Groundnut,60900,20.7489431094145,2.01341033219419,1014.87063145783,21.630097433554,chalky,1.148,1.148,0,84900,1.39408866995073
135620,TamilNadu,Tirchy,2004,Kharif     ,Jowar,63900,20.0300894403835,2.10593557721287,1014.69745492886,21.489967126727,chalky,0,0,0,110300,1.72613458528951
135621,TamilNadu,Tirchy,2004,Kharif     ,Maize,9900,21.518461488944,2.08318601755086,1014.9277514918,20.468243852893,chalky,0,0,0,13400,1.35353535353535
135622,TamilNadu,Tirchy,2004,Kharif     ,Moong(Green Gram),5300,21.231153681132,2.08738599294219,1014.33911901063,20.6609190086494,loamy,0.224,0.28,0,3500,0.660377358490566
135623,TamilNadu,Tirchy,2004,Kharif     ,Niger seed,2200,21.6683568834432,2.05939749406326,1013.4544882395,21.5958630123277,silt,0.5,0,0,700,0.318181818181818
135624,TamilNadu,Tirchy,2004,Kharif     ,Other Cereals & Millets,2300,21.9856486074578,1.99844855982294,1014.04713898619,20.4932662243206,peaty,0,0,0,700,0.304347826086956
135625,TamilNadu,Tirchy,2004,Kharif     ,Other Kharif pulses,36300,21.3140853773062,2.05330181849143,1013.1678680735,21.7536313127513,silt,598.552,0,0,17800,0.490358126721763
135626,TamilNadu,Tirchy,2004,Kharif     ,Ragi,9100,21.9890361652911,2.0273325234255,1013.39669242728,20.7408364707525,peaty,7.182,18.354,0,7500,0.824175824175824
135627,TamilNadu,Tirchy,2004,Kharif     ,Rice,44100,21.8200967778619,2.03855172364717,1015.26220906483,20.9782895809784,chalky,35.742,0,0,72900,1.65306122448979
135628,TamilNadu,Tirchy,2004,Kharif     ,Sesamum,400,21.2189891668833,1.99905821788776,1014.66472291199,21.6501657884283,silty,8.74,8.74,0,100,0.25
135629,TamilNadu,Tirchy,2004,Kharif     ,Sunflower,2700,20.6987587809276,2.04691543857525,1013.49301741984,21.2789527789804,sandy,0.615,0.615,0.615,1400,0.518518518518518
135630,TamilNadu,Tirchy,2004,Kharif     ,Urad,5100,20.5521569475578,2.00654693415678,1013.84655800246,21.672267009604,sandy,38.25,38.25,38.25,3200,0.627450980392156
135631,TamilNadu,Tirchy,2004,Rabi       ,Gram,24200,21.1123199288285,2.05525986275665,1015.83263402768,20.0918891419179,clay,0,3.104,0,20200,0.834710743801652
135632,TamilNadu,Tirchy,2004,Rabi       ,Jowar,151000,21.1266198039029,1.98546009610652,1013.4842262006,20.7229142399223,loamy,4.53,11.778,11.778,130100,0.861589403973509
135633,TamilNadu,Tirchy,2004,Rabi       ,Linseed,100,21.469201947493,2.00092453970249,1015.06904391717,21.4538789693329,chalky,39.204,104.544,52.272,0,0
135634,TamilNadu,Tirchy,2004,Rabi       ,Maize,4900,21.2593129207653,2.01152879050681,1015.73851839268,21.0518793724864,loamy,4.284,4.284,0,13900,2.83673469387755
135635,TamilNadu,Tirchy,2004,Rabi       ,Other  Rabi pulses,600,21.7583652112226,1.98998055754359,1013.18620148596,21.5584175847143,peaty,0,0,0,400,0.666666666666666
135636,TamilNadu,Tirchy,2004,Rabi       ,Other Cereals & Millets,400,21.0973881522464,2.09883705065994,1014.27176773948,21.6185807099003,loamy,1.501,1.501,1.501,100,0.25
135637,TamilNadu,Tirchy,2004,Rabi       ,Rapeseed &Mustard,600,20.4787859050208,2.05095556654291,1013.60681416317,21.3226756502992,chalky,1.728,2.16,0,100,0.166666666666666
135638,TamilNadu,Tirchy,2004,Rabi       ,Safflower,2100,21.5975907643338,2.04956181992762,1014.30778220501,20.8690918225624,loamy,2.65,0,0,1300,0.619047619047619
135639,TamilNadu,Tirchy,2004,Rabi       ,Sesamum,100,20.6148102172136,2.09223703380175,1013.15315897557,21.7711975918435,sandy,3.496,3.496,0,0,0
135640,TamilNadu,Tirchy,2004,Rabi       ,Soyabean,26400,21.0926074560254,2.09573403996023,1014.31582064604,20.7311068187209,silty,0,0,0,48500,1.83712121212121
135641,TamilNadu,Tirchy,2004,Rabi       ,Sunflower,1400,21.6970061945549,1.97661589793133,1014.09311157983,20.172059186283,chalky,834.164,0,0,800,0.571428571428571
135642,TamilNadu,Tirchy,2004,Rabi       ,Wheat,38100,20.4342169836683,2.03450185365759,1013.93318247393,20.9215317775166,sandy,4.068,10.396,0,68300,1.79265091863517
135643,TamilNadu,Tirchy,2004,Summer     ,Groundnut,4000,21.9657916259055,2.04986257628418,1015.74880876386,20.9053235709406,chalky,49.329,0,0,9700,2.425
135644,TamilNadu,Tirchy,2004,Summer     ,Maize,1300,21.5045437486451,2.00137594967721,1015.14371423106,21.8186080830574,silt,6.38,6.38,0,2200,1.69230769230769
135645,TamilNadu,Tirchy,2004,Summer     ,Sunflower,100,20.1677402244041,1.98546266997065,1015.12383365792,20.1429528127465,silt,0.825,0.825,0.825,100,1
135646,TamilNadu,Tirchy,2004,Whole Year ,Cotton(lint),600,20.545779341685,1.97301862446404,1014.58270793226,21.4485213023706,loamy,38.25,38.25,38.25,600,1
135647,TamilNadu,Tirchy,2004,Whole Year ,Sugarcane,23200,22.0032470301183,2.05313812868562,1015.92191099533,21.3644789334776,silt,0,5.184,0,1875300,80.8318965517241
135648,TamilNadu,Tirchy,2005,Kharif     ,Arhar/Tur,4600,20.7907243214302,2.09756751639166,1013.73737363935,20.0206789445552,chalky,2.08,5.408,5.408,1600,0.347826086956521
135649,TamilNadu,Tirchy,2005,Kharif     ,Bajra,72500,21.7715006406443,1.99596446940785,1014.04190654252,21.6677768157684,sandy,22.572,60.192,30.096,23500,0.324137931034482
135650,TamilNadu,Tirchy,2005,Kharif     ,Cotton(lint),4700,21.4217071845464,2.0679426241289,1015.11868399865,20.3879405864181,silty,8.876,8.876,0,4300,0.914893617021276
135651,TamilNadu,Tirchy,2005,Kharif     ,Groundnut,59000,20.4592012318579,1.98238599137807,1015.80261902854,21.6548373809442,sandy,0,0,0,47000,0.796610169491525
135652,TamilNadu,Tirchy,2005,Kharif     ,Moong(Green Gram),4900,21.2644728724436,2.06088623420586,1015.07948404025,20.8155372136406,silty,0,0,0,2500,0.510204081632653
135653,TamilNadu,Tirchy,2005,Kharif     ,Niger seed,1700,20.2515414068735,2.10601409534038,1013.85288004844,20.5240333102421,silty,1.6,2,0,500,0.294117647058823
135654,TamilNadu,Tirchy,2005,Kharif     ,Ragi,8400,21.9032093656475,1.97626078385794,1013.73381604925,20.3564387832904,silt,1.775,0,0,4600,0.547619047619047
135655,TamilNadu,Tirchy,2005,Kharif     ,Rice,43600,20.3354211757581,2.05633635936937,1014.65306965008,20.583158319352,silt,2.484,2.484,0,73400,1.68348623853211
135656,TamilNadu,Tirchy,2005,Kharif     ,Sesamum,300,21.4670944809227,2.0329931240087,1013.61341190399,20.9787331577102,clay,0,0,0,100,0.333333333333333
135657,TamilNadu,Tirchy,2005,Kharif     ,Soyabean,31300,21.5669332030601,2.03056332279825,1015.13462139881,21.1486842892129,chalky,843.64,0,0,38700,1.23642172523961
135658,TamilNadu,Tirchy,2005,Kharif     ,Sugarcane,38900,21.5214171895679,2.06627666660267,1013.30379523835,21.8839421395371,silt,6.39,16.33,0,3453800,88.7866323907455
135659,TamilNadu,Tirchy,2005,Kharif     ,Sunflower,1700,20.23391350136,1.99638598101493,1015.53956878664,20.0856870153352,silty,50.673,0,0,1000,0.588235294117647
135660,TamilNadu,Tirchy,2005,Kharif     ,Urad,5200,21.0459536360885,2.08079903252922,1013.38560300333,21.9886366847039,loamy,8.54,8.54,0,2000,0.384615384615384
135661,TamilNadu,Tirchy,2005,Rabi       ,Gram,26600,21.7523887929385,1.97151392936161,1015.73828994207,21.6317794940825,peaty,2.535,2.535,2.535,18300,0.68796992481203
135662,TamilNadu,Tirchy,2005,Rabi       ,Linseed,200,21.6027731626645,2.0253091715439,1013.22947575756,20.252320242675,peaty,38.25,38.25,38.25,100,0.5
135663,TamilNadu,Tirchy,2005,Rabi       ,Rapeseed &Mustard,500,20.1442337897375,2.07757668118504,1015.32764884753,21.4174572302299,loamy,0,25.136,0,100,0.2
135664,TamilNadu,Tirchy,2005,Rabi       ,Safflower,2400,20.8924803218716,1.97562236643031,1014.40135702066,20.1165764769465,sandy,7.36,19.136,19.136,400,0.166666666666666
135665,TamilNadu,Tirchy,2005,Rabi       ,Sunflower,1500,20.8556719732544,2.08821307873455,1014.21641491046,21.3261893089549,chalky,16.008,42.688,21.344,700,0.466666666666666
135666,TamilNadu,Tirchy,2005,Rabi       ,Wheat,39200,21.1761360509822,2.09485519249723,1014.6785280202,20.7098211036883,peaty,6.44,6.44,0,73500,1.875
135667,TamilNadu,Tirchy,2005,Summer     ,Groundnut,4000,21.2559437580176,2.07142468895031,1015.25025960832,20.7933270891127,silt,3.304,8.26,3.304,9700,2.425
135668,TamilNadu,Tirchy,2005,Summer     ,Sunflower,100,21.4424224886531,2.04299723221002,1014.29437833482,20.5445384317567,loamy,0.152,0.152,0.152,100,1
135669,TamilNadu,Tirchy,2006,Kharif     ,Arhar/Tur,5900,20.3395904779662,2.07304264596522,1015.29756687408,20.5225058068356,chalky,4,5,0,3000,0.508474576271186
135670,TamilNadu,Tirchy,2006,Kharif     ,Bajra,84500,20.8128568245034,1.97179243582254,1015.93829460198,20.8651126614171,peaty,1.5,0,0,24600,0.291124260355029
135671,TamilNadu,Tirchy,2006,Kharif     ,Cotton(lint),4000,21.9493431073253,1.9814382070346,1013.93041016296,20.0522966012554,chalky,10.58,10.58,0,4400,1.1
135672,TamilNadu,Tirchy,2006,Kharif     ,Groundnut,58300,21.7059491966486,2.04862510311603,1013.70541327332,21.3479711454654,silt,0,0,0,42600,0.730703259005145
135673,TamilNadu,Tirchy,2006,Kharif     ,Jowar,59300,21.9333140668083,2.09970467839525,1015.15983562033,21.8564082280926,silt,906.844,0,0,37600,0.63406408094435
135674,TamilNadu,Tirchy,2006,Kharif     ,Maize,8000,20.2172543878274,2.0184956738122,1015.081796447,22.0395628101103,silty,6.21,15.87,0,5100,0.6375
135675,TamilNadu,Tirchy,2006,Kharif     ,Moong(Green Gram),5800,20.7568018870955,2.03087416810497,1013.65453578653,20.6702390504666,silty,71.064,0,0,1600,0.275862068965517
135676,TamilNadu,Tirchy,2006,Kharif     ,Niger seed,1900,21.2176608278497,2.00158789198336,1015.19530372203,21.9652490569405,chalky,8.46,8.46,0,500,0.263157894736842
135677,TamilNadu,Tirchy,2006,Kharif     ,Ragi,8800,20.2677384407105,2.10354071579411,1015.94608174054,20.2765453156805,sandy,1.95,1.95,1.95,6300,0.71590909090909
135678,TamilNadu,Tirchy,2006,Kharif     ,Rice,45000,21.5048032589814,1.98666684221009,1015.58048673182,21.8671091836632,peaty,38.25,38.25,38.25,93300,2.07333333333333
135679,TamilNadu,Tirchy,2006,Kharif     ,Sesamum,400,20.5632149589353,2.09199593119215,1013.39989312408,20.6027341274518,clay,0,14.128,0,100,0.25
135680,TamilNadu,Tirchy,2006,Kharif     ,Soyabean,28700,20.6432907759259,2.08033129782545,1014.80536617357,20.583828409118,clay,10.09,26.234,26.234,31100,1.08362369337979
135681,TamilNadu,Tirchy,2006,Kharif     ,Sunflower,1600,21.8700775374108,2.06630138517318,1014.21975363264,20.6361187994159,silt,38.892,103.712,51.856,800,0.5
135682,TamilNadu,Tirchy,2006,Kharif     ,Urad,4900,21.0755852607667,1.98071090428331,1015.87245149136,20.9522814968548,loamy,5.096,5.096,0,1700,0.346938775510204
135683,TamilNadu,Tirchy,2006,Rabi       ,Gram,31000,21.9156986056247,2.1096993509103,1015.98205529641,21.8144973602328,chalky,0,0,0,19300,0.62258064516129
135684,TamilNadu,Tirchy,2006,Rabi       ,Jowar,144100,20.8758997506836,2.086553870725,1014.5361014527,22.0503916457906,clay,0,0,0,115800,0.803608605135322
135685,TamilNadu,Tirchy,2006,Rabi       ,Linseed,100,20.9047003308962,2.07293488250782,1013.25618138075,20.5492466755337,chalky,3.84,4.8,0,100,1
135686,TamilNadu,Tirchy,2006,Rabi       ,Maize,6900,21.2731573752417,2.08165103731577,1014.1245770722,22.0215171353718,silty,2.775,0,0,19100,2.76811594202898
135687,TamilNadu,Tirchy,2006,Rabi       ,Rapeseed &Mustard,600,21.8840670823377,1.98613112801399,1015.46172279633,21.1856991085804,loamy,4.531,4.531,0,100,0.166666666666666
135688,TamilNadu,Tirchy,2006,Rabi       ,Safflower,2200,20.5161643626063,2.02571034384782,1015.7449755708,20.5189074209113,chalky,0,0,0,1100,0.5
135689,TamilNadu,Tirchy,2006,Rabi       ,Sesamum,100,21.6249402795878,2.05909561324461,1014.17548414936,20.9009062753257,loamy,916.136,0,0,100,1
135690,TamilNadu,Tirchy,2006,Rabi       ,Sunflower,1200,21.9788863332203,2.01119595713955,1014.58780158108,22.0352946306921,chalky,9.63,24.61,0,600,0.5
135691,TamilNadu,Tirchy,2006,Rabi       ,Wheat,43100,21.7911565019219,2.05003574429815,1013.42162053278,21.0487805313116,loamy,56.07,0,0,78100,1.81206496519721
135692,TamilNadu,Tirchy,2006,Summer     ,Groundnut,3900,20.5649938995581,2.10823490787134,1014.3707475976,21.1423983393257,chalky,9,9,0,9400,2.41025641025641
135693,TamilNadu,Tirchy,2006,Summer     ,Maize,600,21.2035037988181,2.08402933577457,1015.72764029124,20.2321415032767,loamy,0,0,0,1000,1.66666666666666
135694,TamilNadu,Tirchy,2007,Kharif     ,Arhar/Tur,52,20.9612747314848,2.03904593613784,1014.46141600501,21.0007929067567,silt,38.25,38.25,38.25,24,0.461538461538461
135695,TamilNadu,Tirchy,2007,Kharif     ,Bajra,841,20.6014255818775,1.97369277022992,1015.89424459819,21.8611242514226,sandy,0,23.184,0,485,0.576694411414982
135696,TamilNadu,Tirchy,2007,Kharif     ,Cotton(lint),32,21.7844179899486,2.04801404358185,1014.28805486597,21.4851312981022,sandy,5.64,14.664,14.664,108,3.375
135697,TamilNadu,Tirchy,2007,Kharif     ,Groundnut,503,21.6308469516347,2.06226067530287,1015.04313187466,21.7682404182683,loamy,41.7,111.2,55.6,692,1.37574552683896
135698,TamilNadu,Tirchy,2007,Kharif     ,Jowar,503,20.1112593523747,1.97892929917234,1014.7430313068,20.453478414789,silt,7.476,7.476,0,844,1.6779324055666
135699,TamilNadu,Tirchy,2007,Kharif     ,Maize,93,21.3228781990468,2.01642737065874,1014.83425112227,21.1146738313444,loamy,2.1,5.25,2.1,110,1.18279569892473
135700,TamilNadu,Tirchy,2007,Kharif     ,Moong(Green Gram),68,22.0265460014756,2.05907498185701,1015.25708471621,22.0101634604232,chalky,0,0,0,46,0.676470588235294
135701,TamilNadu,Tirchy,2007,Kharif     ,Ragi,77,22.0404721648949,2.06350984934026,1013.38656366041,20.3593358108859,peaty,3.392,4.24,0,50,0.649350649350649
135702,TamilNadu,Tirchy,2007,Kharif     ,Rice,496,21.2603911192136,2.06427875411788,1015.01573240215,21.6570850799166,chalky,2.8,0,0,1024,2.06451612903225
135703,TamilNadu,Tirchy,2007,Kharif     ,Sesamum,2,22.0310220506627,2.09140972136821,1013.68690435815,21.1251705126016,chalky,2.898,2.898,0,1,0.5
135704,TamilNadu,Tirchy,2007,Kharif     ,Soyabean,272,20.1542358276752,2.07940143817915,1013.16531106226,20.2473719373334,clay,0,0,0,480,1.76470588235294
135705,TamilNadu,Tirchy,2007,Kharif     ,Sunflower,14,21.0791944608274,1.99147343126603,1013.06148258717,21.7639004234786,silty,901.37,0,0,10,0.714285714285714
135706,TamilNadu,Tirchy,2007,Kharif     ,Urad,51,20.0722523236575,2.08174112254695,1013.22118199611,21.9860711547661,clay,7.704,19.688,0,36,0.705882352941176
135707,TamilNadu,Tirchy,2007,Rabi       ,Gram,302,21.8298353706524,2.0396749162825,1013.43348074148,21.8401661701354,sandy,50.568,0,0,202,0.66887417218543
135708,TamilNadu,Tirchy,2007,Rabi       ,Jowar,975,21.6661277746954,1.99094257714534,1015.37504138907,20.2219046155762,clay,8.22,8.22,0,1001,1.02666666666666
135709,TamilNadu,Tirchy,2007,Rabi       ,Linseed,1,21.8026874231449,1.98945581344953,1013.27542431717,21.040271469101,silt,0.465,0.465,0.465,1,1
135710,TamilNadu,Tirchy,2007,Rabi       ,Maize,59,20.9288087529272,2.02370013295591,1013.46018810804,21.752485104035,clay,38.25,38.25,38.25,155,2.62711864406779
135711,TamilNadu,Tirchy,2007,Rabi       ,Rapeseed &Mustard,2,21.5185431100198,2.06784084867818,1014.26557155931,20.5764665234404,chalky,0,26.832,0,0.2,0.1
135712,TamilNadu,Tirchy,2007,Rabi       ,Safflower,15,22.0486928770012,2.01285142072135,1014.88534521922,21.2633814071336,loamy,10.24,26.624,26.624,4,0.266666666666666
135713,TamilNadu,Tirchy,2007,Rabi       ,Sesamum,1,21.8578396782223,2.10593279073757,1015.75604894884,20.6384361319102,peaty,41.496,110.656,55.328,1,1
135714,TamilNadu,Tirchy,2007,Rabi       ,Sunflower,5,21.5116421430733,2.10312479360917,1015.31123665333,21.3426027760435,loamy,7.84,7.84,0,4,0.8
135715,TamilNadu,Tirchy,2007,Rabi       ,Wheat,433,21.4126952787712,2.02301905932933,1014.36217618409,20.7919233553785,loamy,7.504,18.76,7.504,940,2.17090069284064
135716,TamilNadu,Tirchy,2007,Summer     ,Groundnut,29,20.0279765510247,2.07095046278118,1013.23643925652,20.3490680981747,loamy,0,0,0,72,2.48275862068965
135717,TamilNadu,Tirchy,2007,Summer     ,Maize,8,22.0077933471171,2.00713919464392,1013.8257599074,21.71929856433,clay,2.896,3.62,0,13,1.625
135718,TamilNadu,Tirchy,2007,Whole Year ,Sugarcane,608,20.0642325779656,1.99400600717442,1014.93766798863,21.351214813284,loamy,3.15,0,0,51356,84.4671052631578
135719,TamilNadu,Tirchy,2008,Kharif     ,Arhar/Tur,2700,20.5187760275092,1.99108976440275,1013.70885905912,20.8653391782493,peaty,3.45,3.45,0,1200,0.444444444444444
135720,TamilNadu,Tirchy,2008,Kharif     ,Bajra,6400,22.0318527534295,1.9949108674544,1015.8548169527,21.1614299997626,silty,0,0,0,3300,0.515625
135721,TamilNadu,Tirchy,2008,Kharif     ,Cotton(lint),1400,20.1792763025798,1.99654321855738,1014.25409681441,21.0281758972,chalky,902.566,0,0,1500,1.07142857142857
135722,TamilNadu,Tirchy,2008,Kharif     ,Groundnut,46300,20.339677320116,2.02846620929967,1014.49844842742,20.566348961562,chalky,6.516,16.652,0,67400,1.45572354211663
